user_id,event_time,event_name,device,acquisition_channel,signup_date
U086,2026-08-14 17:44:00,view_product,mobile,search,2026-08-14 00:00:00
U007,2026-08-14 18:10:00,visit,pc,ad,2026-08-07 00:00:00
U085,2026-08-14 20:50:00,visit,mobile,search,2026-08-13 00:00:00
U068,2026-08-14 21:19:00,visit,mobile,ad,2026-08-13 00:00:00
U120,2026-08-15 08:08:00,visit,pc,search,2026-08-15 00:00:00
U103,2026-08-15 08:20:00,visit,pc,search,2026-08-15 00:00:00
U103,2026-08-15 08:31:00,view_product,pc,search,2026-08-15 00:00:00
U103,2026-08-15 08:35:00,add_cart,pc,search,2026-08-15 00:00:00
U103,2026-08-15 08:38:00,begin_checkout,pc,search,2026-08-15 00:00:00
U103,2026-08-15 08:39:00,purchase,pc,search,2026-08-15 00:00:00
U116,2026-08-15 10:05:00,visit,mobile,ad,2026-08-15 00:00:00
U116,2026-08-15 10:10:00,view_product,mobile,ad,2026-08-15 00:00:00
U116,2026-08-15 10:24:00,add_cart,mobile,ad,2026-08-15 00:00:00
U116,2026-08-15 10:25:00,begin_checkout,mobile,ad,2026-08-15 00:00:00
U116,2026-08-15 10:29:00,purchase,mobile,ad,2026-08-15 00:00:00
U053,2026-08-15 13:30:00,visit,mobile,search,2026-08-08 00:00:00
U077,2026-08-15 13:34:00,visit,pc,referral,2026-08-15 00:00:00
U114,2026-08-15 13:41:00,visit,mobile,ad,2026-08-15 00:00:00
U077,2026-08-15 13:43:00,view_product,pc,referral,2026-08-15 00:00:00
U114,2026-08-15 13:51:00,view_product,mobile,ad,2026-08-15 00:00:00
U114,2026-08-15 14:05:00,add_cart,mobile,ad,2026-08-15 00:00:00
U114,2026-08-15 14:13:00,begin_checkout,mobile,ad,2026-08-15 00:00:00
U114,2026-08-15 14:17:00,purchase,mobile,ad,2026-08-15 00:00:00
U036,2026-08-15 14:49:00,visit,mobile,referral,2026-08-08 00:00:00
U094,2026-08-15 15:49:00,visit,pc,ad,2026-08-15 00:00:00
U094,2026-08-15 15:58:00,view_product,pc,ad,2026-08-15 00:00:00
U094,2026-08-15 16:07:00,add_cart,pc,ad,2026-08-15 00:00:00
U094,2026-08-15 16:10:00,begin_checkout,pc,ad,2026-08-15 00:00:00
U094,2026-08-15 16:15:00,purchase,pc,ad,2026-08-15 00:00:00
U080,2026-08-15 17:35:00,visit,pc,search,2026-08-14 00:00:00
U115,2026-08-15 19:40:00,visit,pc,search,2026-08-15 00:00:00
U113,2026-08-15 20:08:00,visit,mobile,search,2026-08-15 00:00:00
U113,2026-08-15 20:13:00,view_product,mobile,search,2026-08-15 00:00:00
U113,2026-08-15 20:23:00,add_cart,mobile,search,2026-08-15 00:00:00
U100,2026-08-15 21:16:00,visit,pc,ad,2026-08-15 00:00:00
U092,2026-08-16 08:10:00,visit,mobile,ad,2026-08-16 00:00:00
U082,2026-08-16 08:50:00,visit,pc,ad,2026-08-16 00:00:00
U082,2026-08-16 08:52:00,view_product,pc,ad,2026-08-16 00:00:00
U113,2026-08-16 09:04:00,visit,mobile,search,2026-08-15 00:00:00
U109,2026-08-16 09:16:00,visit,mobile,search,2026-08-16 00:00:00
U109,2026-08-16 09:25:00,view_product,mobile,search,2026-08-16 00:00:00
U109,2026-08-16 09:29:00,view_product,mobile,search,2026-08-16 00:00:00
U109,2026-08-16 09:33:00,add_cart,mobile,search,2026-08-16 00:00:00
U109,2026-08-16 09:34:00,begin_checkout,mobile,search,2026-08-16 00:00:00
U076,2026-08-16 09:57:00,visit,mobile,search,2026-08-16 00:00:00
U076,2026-08-16 10:00:00,view_product,mobile,search,2026-08-16 00:00:00
U006,2026-08-16 11:38:00,visit,pc,ad,2026-08-09 00:00:00
U021,2026-08-16 13:12:00,visit,mobile,search,2026-08-09 00:00:00
U072,2026-08-16 14:11:00,visit,mobile,search,2026-08-16 00:00:00
U104,2026-08-16 14:43:00,visit,pc,search,2026-08-16 00:00:00
U104,2026-08-16 14:44:00,view_product,pc,search,2026-08-16 00:00:00
U111,2026-08-16 14:45:00,visit,mobile,search,2026-08-16 00:00:00
U104,2026-08-16 14:51:00,add_cart,pc,search,2026-08-16 00:00:00
U111,2026-08-16 14:51:00,view_product,mobile,search,2026-08-16 00:00:00
U091,2026-08-16 14:55:00,visit,mobile,referral,2026-08-16 00:00:00
U091,2026-08-16 15:03:00,view_product,mobile,referral,2026-08-16 00:00:00
U100,2026-08-16 15:09:00,visit,pc,ad,2026-08-15 00:00:00
U091,2026-08-16 15:13:00,add_cart,mobile,referral,2026-08-16 00:00:00
U091,2026-08-16 15:16:00,begin_checkout,mobile,referral,2026-08-16 00:00:00
U091,2026-08-16 15:21:00,purchase,mobile,referral,2026-08-16 00:00:00
U093,2026-08-16 15:37:00,visit,mobile,ad,2026-08-16 00:00:00
U093,2026-08-16 15:41:00,view_product,mobile,ad,2026-08-16 00:00:00
U025,2026-08-16 18:09:00,visit,mobile,search,2026-08-09 00:00:00
U097,2026-08-16 19:34:00,visit,pc,search,2026-08-16 00:00:00
U097,2026-08-16 19:38:00,view_product,pc,search,2026-08-16 00:00:00
U097,2026-08-16 19:42:00,view_product,pc,search,2026-08-16 00:00:00
U098,2026-08-16 20:03:00,visit,mobile,search,2026-08-16 00:00:00
U119,2026-08-16 20:43:00,visit,pc,ad,2026-08-16 00:00:00
U114,2026-08-16 20:45:00,visit,mobile,ad,2026-08-15 00:00:00
U077,2026-08-16 21:05:00,visit,pc,referral,2026-08-15 00:00:00
U066,2026-08-16 21:30:00,visit,mobile,ad,2026-08-16 00:00:00
U142,2026-08-17 09:01:00,visit,pc,ad,2026-08-17 00:00:00
U142,2026-08-17 09:05:00,view_product,pc,ad,2026-08-17 00:00:00
U142,2026-08-17 09:15:00,add_cart,pc,ad,2026-08-17 00:00:00
U142,2026-08-17 09:22:00,begin_checkout,pc,ad,2026-08-17 00:00:00
U142,2026-08-17 09:28:00,purchase,pc,ad,2026-08-17 00:00:00
U097,2026-08-17 10:15:00,visit,pc,search,2026-08-16 00:00:00
U111,2026-08-17 10:59:00,visit,mobile,search,2026-08-16 00:00:00
U069,2026-08-17 11:18:00,visit,pc,search,2026-08-10 00:00:00
U169,2026-08-17 11:21:00,visit,pc,ad,2026-08-17 00:00:00
U154,2026-08-17 12:33:00,visit,mobile,referral,2026-08-17 00:00:00
U154,2026-08-17 12:34:00,view_product,mobile,referral,2026-08-17 00:00:00
U154,2026-08-17 12:41:00,view_product,mobile,referral,2026-08-17 00:00:00
U154,2026-08-17 12:42:00,add_cart,mobile,referral,2026-08-17 00:00:00
U072,2026-08-17 13:05:00,visit,mobile,search,2026-08-16 00:00:00
U093,2026-08-17 13:30:00,visit,mobile,ad,2026-08-16 00:00:00
U156,2026-08-17 13:43:00,visit,pc,search,2026-08-17 00:00:00
U156,2026-08-17 13:53:00,view_product,pc,search,2026-08-17 00:00:00
U156,2026-08-17 14:01:00,add_cart,pc,search,2026-08-17 00:00:00
U156,2026-08-17 14:06:00,begin_checkout,pc,search,2026-08-17 00:00:00
U066,2026-08-17 15:12:00,visit,mobile,ad,2026-08-16 00:00:00
U147,2026-08-17 15:25:00,visit,pc,search,2026-08-17 00:00:00
U119,2026-08-17 15:40:00,visit,pc,ad,2026-08-16 00:00:00
U139,2026-08-17 16:28:00,visit,pc,referral,2026-08-17 00:00:00
U139,2026-08-17 16:29:00,view_product,pc,referral,2026-08-17 00:00:00
U139,2026-08-17 16:39:00,add_cart,pc,referral,2026-08-17 00:00:00
U109,2026-08-17 18:31:00,visit,mobile,search,2026-08-16 00:00:00
U104,2026-08-17 18:48:00,visit,pc,search,2026-08-16 00:00:00
U134,2026-08-17 18:53:00,visit,mobile,search,2026-08-17 00:00:00
U159,2026-08-17 19:22:00,visit,mobile,search,2026-08-17 00:00:00
U159,2026-08-17 19:25:00,view_product,mobile,search,2026-08-17 00:00:00
U159,2026-08-17 19:28:00,add_cart,mobile,search,2026-08-17 00:00:00
U146,2026-08-17 19:52:00,visit,pc,search,2026-08-17 00:00:00
U146,2026-08-17 19:56:00,view_product,pc,search,2026-08-17 00:00:00
U146,2026-08-17 20:06:00,add_cart,pc,search,2026-08-17 00:00:00
U146,2026-08-17 20:11:00,begin_checkout,pc,search,2026-08-17 00:00:00
U177,2026-08-17 21:37:00,visit,mobile,search,2026-08-17 00:00:00
U123,2026-08-17 21:38:00,visit,mobile,referral,2026-08-17 00:00:00
U177,2026-08-17 21:47:00,view_product,mobile,search,2026-08-17 00:00:00
U123,2026-08-17 21:49:00,view_product,mobile,referral,2026-08-17 00:00:00
U177,2026-08-17 21:53:00,add_cart,mobile,search,2026-08-17 00:00:00
U123,2026-08-17 22:00:00,add_cart,mobile,referral,2026-08-17 00:00:00
U177,2026-08-17 22:02:00,begin_checkout,mobile,search,2026-08-17 00:00:00
U177,2026-08-17 22:04:00,purchase,mobile,search,2026-08-17 00:00:00
U178,2026-08-18 09:39:00,visit,mobile,ad,2026-08-18 00:00:00
U178,2026-08-18 09:48:00,view_product,mobile,ad,2026-08-18 00:00:00
U117,2026-08-18 10:34:00,visit,pc,referral,2026-08-11 00:00:00
U133,2026-08-18 11:17:00,visit,pc,search,2026-08-18 00:00:00
U133,2026-08-18 11:26:00,view_product,pc,search,2026-08-18 00:00:00
U171,2026-08-18 13:21:00,visit,mobile,ad,2026-08-18 00:00:00
U171,2026-08-18 13:29:00,view_product,mobile,ad,2026-08-18 00:00:00
U171,2026-08-18 13:38:00,view_product,mobile,ad,2026-08-18 00:00:00
U171,2026-08-18 13:43:00,add_cart,mobile,ad,2026-08-18 00:00:00
U171,2026-08-18 13:49:00,begin_checkout,mobile,ad,2026-08-18 00:00:00
U151,2026-08-18 13:50:00,visit,pc,ad,2026-08-18 00:00:00
U171,2026-08-18 13:52:00,purchase,mobile,ad,2026-08-18 00:00:00
U137,2026-08-18 14:05:00,visit,mobile,ad,2026-08-18 00:00:00
U137,2026-08-18 14:08:00,view_product,mobile,ad,2026-08-18 00:00:00
U137,2026-08-18 14:20:00,add_cart,mobile,ad,2026-08-18 00:00:00
U166,2026-08-18 14:44:00,visit,mobile,referral,2026-08-18 00:00:00
U166,2026-08-18 14:48:00,view_product,mobile,referral,2026-08-18 00:00:00
U166,2026-08-18 14:57:00,add_cart,mobile,referral,2026-08-18 00:00:00
U126,2026-08-18 15:36:00,visit,pc,ad,2026-08-18 00:00:00
U126,2026-08-18 15:38:00,view_product,pc,ad,2026-08-18 00:00:00
U179,2026-08-18 16:23:00,visit,pc,search,2026-08-18 00:00:00
U179,2026-08-18 16:27:00,view_product,pc,search,2026-08-18 00:00:00
U179,2026-08-18 16:40:00,add_cart,pc,search,2026-08-18 00:00:00
U142,2026-08-18 16:46:00,visit,pc,ad,2026-08-17 00:00:00
U144,2026-08-18 17:45:00,visit,mobile,search,2026-08-18 00:00:00
U146,2026-08-18 19:04:00,visit,pc,search,2026-08-17 00:00:00
U154,2026-08-18 21:53:00,visit,mobile,referral,2026-08-17 00:00:00
U167,2026-08-19 09:48:00,visit,pc,search,2026-08-19 00:00:00
U167,2026-08-19 09:51:00,view_product,pc,search,2026-08-19 00:00:00
U167,2026-08-19 10:03:00,add_cart,pc,search,2026-08-19 00:00:00
U167,2026-08-19 10:09:00,begin_checkout,pc,search,2026-08-19 00:00:00
U167,2026-08-19 10:11:00,purchase,pc,search,2026-08-19 00:00:00
U174,2026-08-19 10:33:00,visit,mobile,search,2026-08-19 00:00:00
U167,2026-08-19 10:38:00,share,pc,search,2026-08-19 00:00:00
U174,2026-08-19 10:43:00,view_product,mobile,search,2026-08-19 00:00:00
U174,2026-08-19 10:56:00,add_cart,mobile,search,2026-08-19 00:00:00
U174,2026-08-19 11:04:00,begin_checkout,mobile,search,2026-08-19 00:00:00
U090,2026-08-19 13:40:00,visit,pc,referral,2026-08-12 00:00:00
U175,2026-08-19 13:48:00,visit,pc,ad,2026-08-19 00:00:00
U175,2026-08-19 13:50:00,view_product,pc,ad,2026-08-19 00:00:00
U126,2026-08-19 13:59:00,visit,pc,ad,2026-08-18 00:00:00
U136,2026-08-19 14:49:00,visit,pc,search,2026-08-19 00:00:00
U136,2026-08-19 14:51:00,view_product,pc,search,2026-08-19 00:00:00
U136,2026-08-19 14:59:00,add_cart,pc,search,2026-08-19 00:00:00
U136,2026-08-19 15:01:00,begin_checkout,pc,search,2026-08-19 00:00:00
U136,2026-08-19 15:07:00,purchase,pc,search,2026-08-19 00:00:00
U124,2026-08-19 17:07:00,visit,pc,ad,2026-08-19 00:00:00
U124,2026-08-19 17:12:00,view_product,pc,ad,2026-08-19 00:00:00
U124,2026-08-19 17:16:00,add_cart,pc,ad,2026-08-19 00:00:00
U144,2026-08-19 17:19:00,visit,mobile,search,2026-08-18 00:00:00
U148,2026-08-19 17:37:00,visit,mobile,referral,2026-08-19 00:00:00
U133,2026-08-19 17:40:00,visit,pc,search,2026-08-18 00:00:00
U148,2026-08-19 17:41:00,view_product,mobile,referral,2026-08-19 00:00:00
U096,2026-08-19 21:04:00,visit,mobile,referral,2026-08-12 00:00:00
U166,2026-08-19 21:28:00,visit,mobile,referral,2026-08-18 00:00:00
U141,2026-08-20 08:17:00,visit,mobile,ad,2026-08-20 00:00:00
U141,2026-08-20 08:24:00,view_product,mobile,ad,2026-08-20 00:00:00
U141,2026-08-20 08:26:00,add_cart,mobile,ad,2026-08-20 00:00:00
U013,2026-08-20 08:36:00,visit,mobile,search,2026-08-06 00:00:00
U138,2026-08-20 08:43:00,visit,pc,search,2026-08-20 00:00:00
U060,2026-08-20 09:10:00,visit,mobile,ad,2026-08-06 00:00:00
U020,2026-08-20 10:27:00,visit,pc,referral,2026-08-06 00:00:00
U167,2026-08-20 10:40:00,visit,pc,search,2026-08-19 00:00:00
U172,2026-08-20 10:49:00,visit,mobile,referral,2026-08-20 00:00:00
U172,2026-08-20 10:53:00,view_product,mobile,referral,2026-08-20 00:00:00
U127,2026-08-20 12:34:00,visit,mobile,referral,2026-08-20 00:00:00
U127,2026-08-20 12:37:00,view_product,mobile,referral,2026-08-20 00:00:00
U127,2026-08-20 12:47:00,add_cart,mobile,referral,2026-08-20 00:00:00
U127,2026-08-20 12:56:00,begin_checkout,mobile,referral,2026-08-20 00:00:00
U164,2026-08-20 14:53:00,visit,mobile,referral,2026-08-20 00:00:00
U164,2026-08-20 14:57:00,view_product,mobile,referral,2026-08-20 00:00:00
U157,2026-08-20 19:02:00,visit,pc,search,2026-08-20 00:00:00
U175,2026-08-20 19:10:00,visit,pc,ad,2026-08-19 00:00:00
U157,2026-08-20 19:13:00,view_product,pc,search,2026-08-20 00:00:00
U157,2026-08-20 19:15:00,add_cart,pc,search,2026-08-20 00:00:00
U157,2026-08-20 19:16:00,begin_checkout,pc,search,2026-08-20 00:00:00
U157,2026-08-20 19:20:00,purchase,pc,search,2026-08-20 00:00:00
U157,2026-08-20 19:42:00,share,pc,search,2026-08-20 00:00:00
U152,2026-08-20 21:35:00,visit,pc,search,2026-08-20 00:00:00
U152,2026-08-20 21:38:00,view_product,pc,search,2026-08-20 00:00:00
U122,2026-08-21 08:09:00,visit,mobile,ad,2026-08-21 00:00:00
U055,2026-08-21 08:23:00,visit,mobile,search,2026-08-07 00:00:00
U172,2026-08-21 08:23:00,visit,mobile,referral,2026-08-20 00:00:00
U149,2026-08-21 08:47:00,visit,pc,referral,2026-08-21 00:00:00
U140,2026-08-21 08:52:00,visit,mobile,search,2026-08-21 00:00:00
U149,2026-08-21 08:52:00,view_product,pc,referral,2026-08-21 00:00:00
U140,2026-08-21 09:00:00,view_product,mobile,search,2026-08-21 00:00:00
U149,2026-08-21 09:01:00,add_cart,pc,referral,2026-08-21 00:00:00
U140,2026-08-21 09:03:00,add_cart,mobile,search,2026-08-21 00:00:00
U140,2026-08-21 09:11:00,begin_checkout,mobile,search,2026-08-21 00:00:00
U140,2026-08-21 09:17:00,purchase,mobile,search,2026-08-21 00:00:00
U158,2026-08-21 10:41:00,visit,mobile,search,2026-08-21 00:00:00
U158,2026-08-21 10:45:00,view_product,mobile,search,2026-08-21 00:00:00
U158,2026-08-21 10:50:00,add_cart,mobile,search,2026-08-21 00:00:00
U158,2026-08-21 10:54:00,begin_checkout,mobile,search,2026-08-21 00:00:00
U080,2026-08-21 12:19:00,visit,pc,search,2026-08-14 00:00:00
U160,2026-08-21 12:54:00,visit,mobile,referral,2026-08-21 00:00:00
U160,2026-08-21 13:02:00,view_product,mobile,referral,2026-08-21 00:00:00
U160,2026-08-21 13:03:00,view_product,mobile,referral,2026-08-21 00:00:00
U160,2026-08-21 13:15:00,add_cart,mobile,referral,2026-08-21 00:00:00
U160,2026-08-21 13:23:00,begin_checkout,mobile,referral,2026-08-21 00:00:00
U160,2026-08-21 13:25:00,purchase,mobile,referral,2026-08-21 00:00:00
U081,2026-08-21 14:55:00,visit,mobile,referral,2026-08-14 00:00:00
U131,2026-08-21 17:14:00,visit,mobile,search,2026-08-21 00:00:00
U121,2026-08-21 17:15:00,visit,mobile,search,2026-08-21 00:00:00
U131,2026-08-21 17:15:00,view_product,mobile,search,2026-08-21 00:00:00
U121,2026-08-21 17:17:00,view_product,mobile,search,2026-08-21 00:00:00
U121,2026-08-21 17:19:00,add_cart,mobile,search,2026-08-21 00:00:00
U131,2026-08-21 17:23:00,view_product,mobile,search,2026-08-21 00:00:00
U131,2026-08-21 17:25:00,add_cart,mobile,search,2026-08-21 00:00:00
U165,2026-08-21 17:37:00,visit,pc,referral,2026-08-21 00:00:00
U165,2026-08-21 17:47:00,view_product,pc,referral,2026-08-21 00:00:00
U165,2026-08-21 18:00:00,add_cart,pc,referral,2026-08-21 00:00:00
U165,2026-08-21 18:06:00,begin_checkout,pc,referral,2026-08-21 00:00:00
U165,2026-08-21 18:10:00,purchase,pc,referral,2026-08-21 00:00:00
U086,2026-08-21 18:18:00,visit,mobile,search,2026-08-14 00:00:00
U176,2026-08-21 20:29:00,visit,mobile,search,2026-08-21 00:00:00
U150,2026-08-21 20:47:00,visit,mobile,search,2026-08-21 00:00:00
U150,2026-08-21 20:52:00,view_product,mobile,search,2026-08-21 00:00:00
U150,2026-08-21 20:59:00,add_cart,mobile,search,2026-08-21 00:00:00
U150,2026-08-21 21:06:00,begin_checkout,mobile,search,2026-08-21 00:00:00
U150,2026-08-21 21:11:00,purchase,mobile,search,2026-08-21 00:00:00
U132,2026-08-22 10:01:00,visit,mobile,search,2026-08-22 00:00:00
U132,2026-08-22 10:02:00,view_product,mobile,search,2026-08-22 00:00:00
U132,2026-08-22 10:08:00,add_cart,mobile,search,2026-08-22 00:00:00
U132,2026-08-22 10:15:00,begin_checkout,mobile,search,2026-08-22 00:00:00
U132,2026-08-22 10:22:00,purchase,mobile,search,2026-08-22 00:00:00
U131,2026-08-22 11:34:00,visit,mobile,search,2026-08-21 00:00:00
U125,2026-08-22 12:24:00,visit,mobile,search,2026-08-22 00:00:00
U125,2026-08-22 12:29:00,view_product,mobile,search,2026-08-22 00:00:00
U162,2026-08-22 14:18:00,visit,pc,ad,2026-08-22 00:00:00
U162,2026-08-22 14:21:00,view_product,pc,ad,2026-08-22 00:00:00
U162,2026-08-22 14:32:00,add_cart,pc,ad,2026-08-22 00:00:00
U120,2026-08-22 16:07:00,visit,pc,search,2026-08-15 00:00:00
U149,2026-08-22 16:20:00,visit,pc,referral,2026-08-21 00:00:00
U103,2026-08-22 16:22:00,visit,pc,search,2026-08-15 00:00:00
U170,2026-08-22 16:59:00,visit,mobile,search,2026-08-22 00:00:00
U170,2026-08-22 17:04:00,view_product,mobile,search,2026-08-22 00:00:00
U143,2026-08-22 18:12:00,visit,pc,ad,2026-08-22 00:00:00
U143,2026-08-22 18:13:00,view_product,pc,ad,2026-08-22 00:00:00
U165,2026-08-22 18:21:00,visit,pc,referral,2026-08-21 00:00:00
U143,2026-08-22 18:27:00,add_cart,pc,ad,2026-08-22 00:00:00
U143,2026-08-22 18:28:00,begin_checkout,pc,ad,2026-08-22 00:00:00
U161,2026-08-22 18:30:00,visit,mobile,search,2026-08-22 00:00:00
U143,2026-08-22 18:34:00,purchase,pc,ad,2026-08-22 00:00:00
U121,2026-08-22 18:35:00,visit,mobile,search,2026-08-21 00:00:00
U161,2026-08-22 18:41:00,view_product,mobile,search,2026-08-22 00:00:00
U161,2026-08-22 18:55:00,add_cart,mobile,search,2026-08-22 00:00:00
U180,2026-08-22 18:56:00,visit,mobile,search,2026-08-22 00:00:00
U180,2026-08-22 19:01:00,view_product,mobile,search,2026-08-22 00:00:00
U161,2026-08-22 19:04:00,begin_checkout,mobile,search,2026-08-22 00:00:00
U180,2026-08-22 19:12:00,add_cart,mobile,search,2026-08-22 00:00:00
U036,2026-08-22 19:16:00,visit,mobile,referral,2026-08-08 00:00:00
U180,2026-08-22 19:21:00,begin_checkout,mobile,search,2026-08-22 00:00:00
U128,2026-08-22 19:48:00,visit,pc,search,2026-08-22 00:00:00
U128,2026-08-22 19:55:00,view_product,pc,search,2026-08-22 00:00:00
U128,2026-08-22 19:59:00,add_cart,pc,search,2026-08-22 00:00:00
U128,2026-08-22 20:02:00,begin_checkout,pc,search,2026-08-22 00:00:00
U128,2026-08-22 20:08:00,purchase,pc,search,2026-08-22 00:00:00
U129,2026-08-23 08:27:00,visit,mobile,ad,2026-08-23 00:00:00
U129,2026-08-23 08:33:00,view_product,mobile,ad,2026-08-23 00:00:00
U143,2026-08-23 08:50:00,visit,pc,ad,2026-08-22 00:00:00
U097,2026-08-23 09:10:00,visit,pc,search,2026-08-16 00:00:00
U082,2026-08-23 09:43:00,visit,pc,ad,2026-08-16 00:00:00
U162,2026-08-23 09:50:00,visit,pc,ad,2026-08-22 00:00:00
U098,2026-08-23 10:34:00,visit,mobile,search,2026-08-16 00:00:00
U168,2026-08-23 11:36:00,visit,pc,search,2026-08-23 00:00:00
U111,2026-08-23 11:41:00,visit,mobile,search,2026-08-16 00:00:00
U130,2026-08-23 12:25:00,visit,mobile,referral,2026-08-23 00:00:00
U130,2026-08-23 12:29:00,view_product,mobile,referral,2026-08-23 00:00:00
U130,2026-08-23 12:41:00,add_cart,mobile,referral,2026-08-23 00:00:00
U130,2026-08-23 12:50:00,begin_checkout,mobile,referral,2026-08-23 00:00:00
U130,2026-08-23 12:52:00,purchase,mobile,referral,2026-08-23 00:00:00
U155,2026-08-23 13:20:00,visit,mobile,ad,2026-08-23 00:00:00
U034,2026-08-23 13:43:00,visit,pc,ad,2026-08-09 00:00:00
U021,2026-08-23 13:48:00,visit,mobile,search,2026-08-09 00:00:00
U009,2026-08-23 15:05:00,visit,mobile,referral,2026-08-09 00:00:00
U091,2026-08-23 15:13:00,visit,mobile,referral,2026-08-16 00:00:00
U072,2026-08-23 16:39:00,visit,mobile,search,2026-08-16 00:00:00
U153,2026-08-23 17:10:00,visit,mobile,search,2026-08-23 00:00:00
U119,2026-08-23 17:12:00,visit,pc,ad,2026-08-16 00:00:00
U135,2026-08-23 17:13:00,visit,mobile,ad,2026-08-23 00:00:00
U135,2026-08-23 17:15:00,view_product,mobile,ad,2026-08-23 00:00:00
U153,2026-08-23 17:20:00,view_product,mobile,search,2026-08-23 00:00:00
U163,2026-08-23 17:30:00,visit,mobile,referral,2026-08-23 00:00:00
U163,2026-08-23 17:38:00,view_product,mobile,referral,2026-08-23 00:00:00
U163,2026-08-23 17:43:00,add_cart,mobile,referral,2026-08-23 00:00:00
U173,2026-08-23 17:44:00,visit,pc,referral,2026-08-23 00:00:00
U163,2026-08-23 17:45:00,begin_checkout,mobile,referral,2026-08-23 00:00:00
U163,2026-08-23 17:46:00,purchase,mobile,referral,2026-08-23 00:00:00
U163,2026-08-23 17:48:00,share,mobile,referral,2026-08-23 00:00:00
U173,2026-08-23 17:53:00,view_product,pc,referral,2026-08-23 00:00:00
U173,2026-08-23 17:57:00,add_cart,pc,referral,2026-08-23 00:00:00
U173,2026-08-23 17:58:00,begin_checkout,pc,referral,2026-08-23 00:00:00
U145,2026-08-23 20:27:00,visit,mobile,ad,2026-08-23 00:00:00
U186,2026-08-24 08:30:00,visit,mobile,ad,2026-08-24 00:00:00
U186,2026-08-24 08:31:00,view_product,mobile,ad,2026-08-24 00:00:00
U186,2026-08-24 08:37:00,add_cart,mobile,ad,2026-08-24 00:00:00
U186,2026-08-24 08:40:00,begin_checkout,mobile,ad,2026-08-24 00:00:00
U129,2026-08-24 09:22:00,visit,mobile,ad,2026-08-23 00:00:00
U156,2026-08-24 10:05:00,visit,pc,search,2026-08-17 00:00:00
U069,2026-08-24 11:18:00,visit,pc,search,2026-08-10 00:00:00
U163,2026-08-24 11:21:00,visit,mobile,referral,2026-08-23 00:00:00
U173,2026-08-24 15:06:00,visit,pc,referral,2026-08-23 00:00:00
U135,2026-08-24 15:32:00,visit,mobile,ad,2026-08-23 00:00:00
U204,2026-08-24 16:15:00,visit,pc,search,2026-08-24 00:00:00
U204,2026-08-24 16:18:00,view_product,pc,search,2026-08-24 00:00:00
U204,2026-08-24 16:29:00,add_cart,pc,search,2026-08-24 00:00:00
U177,2026-08-24 16:47:00,visit,mobile,search,2026-08-17 00:00:00
U225,2026-08-24 17:10:00,visit,mobile,referral,2026-08-24 00:00:00
U153,2026-08-24 17:13:00,visit,mobile,search,2026-08-23 00:00:00
U225,2026-08-24 17:18:00,view_product,mobile,referral,2026-08-24 00:00:00
U212,2026-08-24 17:25:00,visit,mobile,referral,2026-08-24 00:00:00
U212,2026-08-24 17:27:00,view_product,mobile,referral,2026-08-24 00:00:00
U225,2026-08-24 17:32:00,add_cart,mobile,referral,2026-08-24 00:00:00
U225,2026-08-24 17:38:00,begin_checkout,mobile,referral,2026-08-24 00:00:00
U225,2026-08-24 17:39:00,purchase,mobile,referral,2026-08-24 00:00:00
U146,2026-08-24 18:25:00,visit,pc,search,2026-08-17 00:00:00
U062,2026-08-24 19:44:00,visit,pc,search,2026-08-10 00:00:00
U178,2026-08-25 08:59:00,visit,mobile,ad,2026-08-18 00:00:00
U215,2026-08-25 09:38:00,visit,pc,search,2026-08-25 00:00:00
U215,2026-08-25 09:44:00,view_product,pc,search,2026-08-25 00:00:00
U215,2026-08-25 09:50:00,view_product,pc,search,2026-08-25 00:00:00
U215,2026-08-25 09:56:00,add_cart,pc,search,2026-08-25 00:00:00
U215,2026-08-25 10:04:00,begin_checkout,pc,search,2026-08-25 00:00:00
U215,2026-08-25 10:10:00,purchase,pc,search,2026-08-25 00:00:00
U198,2026-08-25 10:13:00,visit,pc,referral,2026-08-25 00:00:00
U198,2026-08-25 10:17:00,view_product,pc,referral,2026-08-25 00:00:00
U198,2026-08-25 10:31:00,add_cart,pc,referral,2026-08-25 00:00:00
U198,2026-08-25 10:36:00,begin_checkout,pc,referral,2026-08-25 00:00:00
U198,2026-08-25 10:38:00,purchase,pc,referral,2026-08-25 00:00:00
U198,2026-08-25 10:52:00,share,pc,referral,2026-08-25 00:00:00
U204,2026-08-25 12:57:00,visit,pc,search,2026-08-24 00:00:00
U218,2026-08-25 14:41:00,visit,pc,ad,2026-08-25 00:00:00
U218,2026-08-25 14:52:00,view_product,pc,ad,2026-08-25 00:00:00
U218,2026-08-25 14:56:00,add_cart,pc,ad,2026-08-25 00:00:00
U225,2026-08-25 15:11:00,visit,mobile,referral,2026-08-24 00:00:00
U227,2026-08-25 17:02:00,visit,pc,referral,2026-08-25 00:00:00
U227,2026-08-25 17:06:00,view_product,pc,referral,2026-08-25 00:00:00
U227,2026-08-25 17:15:00,add_cart,pc,referral,2026-08-25 00:00:00
U227,2026-08-25 17:21:00,begin_checkout,pc,referral,2026-08-25 00:00:00
U227,2026-08-25 17:26:00,purchase,pc,referral,2026-08-25 00:00:00
U208,2026-08-25 17:28:00,visit,mobile,search,2026-08-25 00:00:00
U208,2026-08-25 17:33:00,view_product,mobile,search,2026-08-25 00:00:00
